timestamp,distance1,distance2,distance3
11015,NaN,1392.4470404064273,1479.5642722117202
11047,NaN,1389.8113775992438,1472.2354974007562
11079,NaN,1388.100356496152,1480.443907740611
11112,NaN,1384.1854324196597,1478.249054820416
11144,NaN,1387.0793655482041,1475.4631084593573
11176,NaN,1389.1525294250791,1481.006037918126
11223,NaN,1392.9359936200378,1475.273422731569
11255,NaN,1394.579882590582,1473.96403915799
11287,NaN,1390.8573664933838,1476.4014650283555
11319,NaN,1394.5200850661627,1474.2850307183364
11351,NaN,1392.3771266540643,1478.3408258506615
11383,NaN,1397.9907016060863,1476.3399988185256
11415,NaN,1390.789343100189,1481.6383287042627
11448,NaN,1389.9663575141776,1480.0319707764763
11479,NaN,1390.8339874411304,1473.2554347826087
11511,NaN,1394.1037012438112,1472.5041942344046
11543,NaN,1397.1349172805217,1474.3874940926275
11591,NaN,1399.8396027049873,1474.217302693762
11624,NaN,1397.5504166163507,1475.2207585066162
11656,NaN,1392.4832447772008,1473.834623109641
11687,NaN,1396.6388419273035,1475.015447778828
11719,NaN,1389.0757456828885,1475.2005552930057
11751,NaN,1390.257487018476,1477.7365016540643
11783,NaN,1396.6545405144307,1475.3959120982986
11815,NaN,1388.7079099716445,1479.3867890351407
11847,NaN,1394.4502173650526,1474.8871987240075
11879,NaN,1392.9268808114962,1475.1545073251418
11912,NaN,1389.2353882381356,1480.2496455576559
11943,NaN,1394.6049088274362,1473.8728733459357
11991,NaN,1395.439590629151,1470.8049385633271
12023,NaN,1392.188445179584,1482.133679507306
12055,NaN,1392.4112426035504,1474.0256675330813
12087,NaN,1390.4139898562976,1477.6270380434783
12120,NaN,1393.8184398019562,1474.9943289224952
12151,NaN,1391.1581994328922,1479.7846576500422
12184,NaN,1383.452209357278,1482.2683854606933
12215,NaN,1390.2133498369762,1473.8237240075614
12247,NaN,1388.4646443761815,1478.7297125950972
12279,NaN,1391.085615663196,1478.6802016664653
12312,NaN,1387.773068289225,1482.462806424345
12344,NaN,1391.920959357278,1472.8491257088847
12391,NaN,1386.9503485349717,1474.4569352551985
12423,NaN,1388.1866794929833,1481.4876826470233
12456,NaN,1393.3883588938534,1476.0308660207938
12487,NaN,1385.3929584120983,1480.6046371211207
12519,NaN,1388.54655234875,1474.7210243383743
12551,NaN,1390.9710783721773,1474.2342568525519
12583,NaN,1387.0107809546314,1475.8184096123657
12616,NaN,1393.8072129017014,1475.169091897114
12647,NaN,1391.6182224369038,1472.6509038279773
12679,NaN,1390.9725307183364,1472.102847353497
12712,NaN,1396.2874652819708,1471.8583116729678
12759,NaN,1391.0309745199854,1472.1600602551985
12791,NaN,1392.0048303345006,1472.5286802930057
12823,NaN,1380.8788761883204,1478.3279797125952
12855,NaN,1389.3509506564055,1477.531759449342
12887,NaN,1391.7945415879017,1473.2239780245748
12919,NaN,1388.8356478686148,1471.1657017958412
12951,NaN,1391.4387453206134,1472.3136224007562
12983,NaN,1381.6974243856332,1476.9895845912329
13015,NaN,1388.3616198015122,1471.4877717391305
13048,NaN,1381.5170891806247,1474.274030914141
13079,NaN,1388.0835007088847,1475.694390774061
13112,NaN,1390.7985290642723,1469.9696065689982
13160,NaN,1390.0460089361188,1467.1987240075614
13191,NaN,1386.85819352552,1469.3261755671078
13223,NaN,1387.5943702741022,1470.8971440647265
13255,NaN,1380.7469281663516,1472.6772430865838
13287,NaN,1383.71927342689,1470.1660125588696
13319,NaN,1390.1290001207583,1464.649751890359
13351,NaN,1388.1886519376183,1471.2069798333534
13383,NaN,1388.4180056710775,1468.7214969281663
13415,NaN,1384.1510810491493,1471.1078975969085
13447,NaN,1380.2677116342236,1471.975093587731
13479,NaN,1386.093513705104,1470.238044922111
13511,NaN,1387.9320959710276,1468.3321760656925
13559,NaN,1383.4106509924386,1469.053224248279
13592,NaN,1387.7088551512288,1465.9877717391305
13623,NaN,1391.2556415406427,1463.5429170604914
13655,NaN,1386.0283258506615,1463.3532313327032
13687,NaN,1384.8227138976913,1464.21401400797
13721,NaN,1383.5017824807605,1466.1101920057963
13751,NaN,1385.2215651878678,1462.439349112426
13785,NaN,1384.178276369398,1465.0418125830213
13815,NaN,1386.6698074196597,1459.023599952741
13847,NaN,1387.3408849243856,1461.7480505671078
13879,NaN,1389.797111294896,1463.5961424858224
13911,NaN,1391.4341327977315,1459.8402055765596
13959,NaN,1385.1630730151228,1464.3572334259147
13991,NaN,1381.187824905482,1462.4703236324115
14024,NaN,1389.2009721048182,1461.9919364366729
14056,NaN,1385.4407254413761,1465.8985025963048
14087,NaN,1386.6707230623817,1460.704129253308
14120,NaN,1385.1212783553876,1462.4839910207938
14151,NaN,1388.9621928166353,1460.4937972589792
14183,NaN,1390.0604914933838,1459.9735054347825
14216,NaN,1392.6457251539669,1459.0903237240075
14247,NaN,1391.35028982007,1459.8621219281663
14280,NaN,1388.1804406899812,1465.2366260113513
14327,NaN,1382.4657650520599,1466.9337036589784
14361,NaN,1388.6456647747857,1462.3479146975426
14392,NaN,1391.1112653591683,1461.2124586483933
14423,NaN,1389.6993116773338,1462.3974480151228
14455,NaN,1388.1827375920782,1460.594281663516
14487,NaN,1387.648822996831,1465.649951696655
14520,NaN,1390.8266186200378,1468.776778166888
14551,NaN,1386.8336351290177,1469.2587247916917
14583,NaN,1386.1770015698587,1467.0895557655954
14615,NaN,1389.5770427795383,1470.5651793261684
14647,NaN,1393.0017509962565,1464.6386460302458
14679,NaN,1382.8636543684925,1473.3175944934187
14728,NaN,1388.7694943289225,1471.419001328342
14759,NaN,1396.029374471682,1466.422524810964
14791,NaN,1387.7201382325143,1467.562039608743
14823,NaN,1387.6462960775048,1469.1282453809927
14855,NaN,1391.819768143944,1467.9791469754252
14887,NaN,1388.7071715500945,1469.6959908223644
14919,NaN,1387.8667100497962,1470.4590025359257
14952,NaN,1388.224187900012,1466.741641068053
14983,NaN,1389.2776169659735,1467.5391860886366
15015,NaN,1395.6674918488106,1464.3163397920605
15047,NaN,1394.573179567685,1465.42231805293
15079,NaN,1391.4735841081995,1464.8315512759925
15127,NaN,1387.0337015595462,1473.6462383770076
15159,NaN,1393.1857867407318,1466.234552221172
15191,NaN,1396.0445900253592,1463.2684900756144
15223,NaN,1392.2444451153242,1462.3540288279773
15255,NaN,1396.3458519502476,1464.8905068525519
15287,NaN,1388.4688745320614,1462.211159026465
15319,NaN,1392.7221651974398,1464.2611944706994
15351,NaN,1393.507003985026,1468.4432301512288
15384,NaN,1393.4014007970052,1465.6156072778829
15415,NaN,1397.4685122569738,1465.2799503780718
15447,NaN,1389.6997343316025,1466.507945415879
15495,NaN,1389.9662782272671,1464.7939803875236
15527,NaN,1394.6809564062312,1464.2300626181475
15559,NaN,1389.4009924385634,1469.9756973795436
15591,NaN,1395.693817171839,1464.3859286389413
15623,NaN,1388.8368974480152,1471.9680292235237
15655,NaN,1386.7533672022685,1471.946021011955
15687,NaN,1391.0455750536548,1459.249519013128
15719,NaN,1392.8121905566961,1469.234788516068
15751,NaN,1386.3064449432893,1471.7311013162662
15783,NaN,1384.7379489603024,1472.5965161212414
15816,NaN,1386.8934605387524,1470.1912510566356
15847,NaN,1387.24970463138,1471.7612305277141
15899,NaN,1387.3147448015122,1470.1784808597995
15927,,1383.8123818525519,1474.5711266755222
15959,,1388.7770498732036,1464.6705163043478
15991,,1384.7617556710775,1472.6689711387514
16023,,1387.4117733931946,1473.1442760536167
16055,,1388.8466066900132,1465.0496810018903
16087,,1391.4939318922836,1468.438474716446
16119,,1389.6935255198487,1475.413959666707
16151,,1383.5327563799622,1475.0802137423016
16183,,1387.7774121482912,1464.9575555293006
16215,,1385.3381084593573,1470.3891136336192
16247,,1391.3944943289225,1470.2543774906412
16295,,1388.108459357278,1471.3254437869823
16327,,1391.9522400676246,1463.8429229678638
16359,,1387.6536507561436,1474.5803948798455
16392,,1388.0799562854443,1472.97313126434
16423,,1386.6581698960304,1470.5070945537977
16455,,1390.6540574809806,1468.039224952741
16487,,1388.843720463138,1468.1962927182708
16519,,1384.257000236295,1472.5478806907379
16551,,1388.7850307183364,1466.5405144306244
16583,,1387.8142722117202,1470.7088213983818
16615,,1388.4586779300566,1472.7982127762348
16663,,1383.0057006143668,1472.497162178481
16696,,1391.092651853641,1471.438149810964
16728,,1388.0340855387524,1470.8769472285956
16759,,1384.030038988658,1470.3776113995893
16791,,1389.071154300567,1470.9327979712596
16823,,1386.7823028619732,1469.975248109641
16855,,1392.0925310952784,1470.381261814745
16887,,1383.4817462192816,1470.2965221591596
16919,,1394.8349535080304,1469.3373109640831
16951,,1392.9620818741698,1467.3335007088847
16983,,1393.0346576500422,1467.1655541115313
17016,,1393.4577327504726,1476.9359074990944
17063,,1387.9824551039696,1473.542899408284
17095,,1391.9877732157952,1472.5093927221171
17127,,1386.0419128071833,1471.6408646298755
17160,,1392.132683250815,1473.469517958412
17191,,1389.9138087187537,1472.1539165879017
17223,,1388.790170132325,1475.3418971138751
17255,,1390.9250392464678,1469.788929584121
17287,,1391.5220987803405,1469.2483754725897
17319,,1392.5711266755222,1469.7686082230623
17351,,1390.4142313730226,1467.7465441871454
17383,,1388.9559310018903,1473.2614116652578
17415,,1393.6394155295254,1468.2398688563328
17463,,1387.3311377599243,1470.6545707040214
17495,,1383.3564213137997,1476.412570945538
17527,,1385.4633152173913,1474.8750150947953
17559,,1385.2716800567107,1474.0975727569135
17591,,1387.8943171077506,1477.237863784567
17624,,1391.3776717787707,1469.5446301984878
17655,,1385.804909026465,1475.4746709334622
17688,,1385.8934900756144,1473.8812039608742
17719,,1391.3111117674857,1474.5428692186933
17751,,1391.0038102551985,1473.5029585798816
17783,,1389.1995805765596,1474.2247916918247
17831,,1392.0438050960029,1465.4515004725897
17863,,1387.2927693761815,1471.4447530491486
17895,,1386.1424858223063,1472.0567262407922
17928,,1388.2955753780718,1469.2942277502716
17959,,1383.7615489130435,1470.7420601376646
17991,,1386.4706108223063,1469.6099202994808
18023,,1384.3805529300566,1469.4759992754498
18055,,1387.320209120983,1470.6046673107112
18087,,1388.6202741020793,1466.7639777804613
18119,,1395.7219538703055,1464.539343100189
18151,,1391.8428934310018,1469.081481705108
18183,,1388.8267958412098,1467.6285472768989
18231,,1392.2404902789517,1462.1664106805292
18264,,1389.055765595463,1470.357444753049
18295,,1388.069913752363,1469.786227508755
18327,,1388.132531899811,1469.013675884555
18359,,1385.0047554347825,1468.7415469146238
18391,,1384.71756852552,1466.8203719357566
18423,,1383.2076146030245,1466.582719478324
18455,,1390.8434367829973,1460.6383801984878
18487,,1388.685032000966,1463.1813858695652
18519,,1385.0515940103853,1458.8482396030245
18551,,1388.3042296786389,1462.0806356332703
18583,,1385.4097353497164,1466.8813247192368
18631,,1385.0070593100188,1469.2687175461901
18663,,1391.071217244294,1458.0426216918715
18695,,1384.5832053402646,1466.2034174616592
18728,,1389.2988165680474,1463.6206876181475
18760,,1386.662777646503,1463.710844100954
18791,,1388.8626831285444,1466.1692730346576
18823,,1393.3381837942277,1466.5022743383743
18856,,1392.6705711870547,1464.6842509451797
18887,,1386.8610290642723,1471.259358773095
18919,,1393.8857625890594,1463.3873168714556
18951,,1385.5038988657845,1467.8444632290787
18999,,1387.4649988185256,1472.565692549209
19031,,1382.8023393194708,1472.5806062069798
19063,,1383.4811259451797,1467.86755826591
19095,,1385.9347826086957,1471.327013645695
19127,,1385.9183601134216,1473.030280159401
19159,,1390.6480195628546,1463.5523688563328
19191,,1385.1936436672968,1469.25911725637
19223,,1390.9490489130435,1467.9303224248279
19255,,1385.195918005671,1469.5208610071247
19287,,1389.1050899649802,1466.0441576086957
19319,,1387.5743147448015,1471.210602584229
19351,,1387.2002008506615,1468.2187235841081
19399,,1386.243472353497,1469.365686511291
19431,,1388.464346093467,1462.4559014650283
19464,,1385.1264768431001,1471.061526385702
19495,,1392.4251298152396,1467.3153650756144
19527,,1383.80038642676,1463.0189035916824
19560,,1394.7312824538099,1465.9866788752363
19591,,1385.0982986767485,1471.998128245381
19623,,1386.0435077977315,1471.1547216519743
19655,,1388.2828154536862,1473.8798152397053
19687,,1392.5909612365656,1466.6582585066162
19719,,1387.625531663516,1475.4156804733727
19751,,1385.4078449905483,1475.0252083081753
19799,,1383.4131025519848,1473.7144366622388
19831,,1389.024220226843,1475.7314635913538
19863,,1386.9016127126654,1473.0035623716942
19895,,1385.3137996219282,1474.2897295012679
19927,,1388.577120746692,1475.792899408284
19959,,1392.2408435727789,1474.320824779616
19991,,1385.5299208412098,1471.332870426277
20024,,1387.1365784499055,1475.484784446323
20055,,1383.570150047259,1473.3639657046251
20087,,1391.8275342627599,1474.9223825624924
20119,,1391.6068409612365,1469.0045782136106
20151,,1386.4242970226844,1472.5600169061709
20199,,1390.72264823089,1468.6382915879017
20231,,1388.8857927786498,1468.7599539224952
20263,,1390.0957289697542,1475.1941794469267
20295,,1390.1211306710775,1473.1576802318561
20327,,1390.4817352976693,1469.4491965973534
20359,,1390.5717450378072,1476.8209153483879
20391,,1386.3655482041588,1472.7078251418911
20423,,1390.6613029827315,1469.8058837429112
20455,,1384.4196301984878,1473.8156019804371
20487,,1383.0731923440453,1475.8812039608742
20519,,1385.9649692816636,1473.170299480739
20567,,1387.968779536862,1475.8790906895304
20599,,1391.3377913295496,1466.7791528827977
20631,,1394.6125769834562,1468.0991257088847
20663,,1387.024102079395,1474.548273155416
20695,,1387.7407619852675,1473.085538752363
20727,,1385.1198224852071,1470.8811141304348
20760,,1386.4826913988659,1474.836040333293
20791,,1389.1435196124764,1474.3248399951697
20823,,1386.0327268431001,1473.960934669726
20855,,1383.7788575141776,1475.522310107475
20887,,1382.452888705104,1476.30566960512
20919,,1387.6125649810965,1475.950428692187
20967,,1382.2959888941398,1476.32870426277
20999,,1390.0351488657845,1476.378215191402
21031,,1385.0284439981097,1473.491124260355
21063,,1383.3247282608695,1473.8052167612607
21095,,1385.4028237240075,1475.5564545344764
21127,,1388.102876890359,1473.6374833957252
21159,,1386.1063031663516,1472.5705228837096
21192,,1387.2039815689982,1473.6537857746648
21223,,1387.7986472117202,1471.8873626373627
21255,,1388.59419305293,1471.4158012317353
21287,,1388.9417828449905,1471.6906170752325
21319,,1386.8068879962193,1472.2690798212777
21367,,1391.7131083202512,1464.6575791587902
21399,,1389.554465973535,1473.6186752807632
21431,,1389.7376831285444,1471.1503441613331
21463,,1388.6739130434783,1471.6919756068107
21495,,1391.0195326651371,1466.0725720699434
21527,,1389.3647507088847,1473.0043774906412
21559,,1392.3539125709456,1467.4671845463138
21591,,1386.813031663516,1472.1200036227508
21623,,1390.710095699433,1472.9736142977902
21656,,1385.9904300567107,1472.7765970293442
21687,,1388.0686732041588,1474.722889747615
21735,,1391.5661330340265,1472.7294710783722
21767,,1390.9952300446805,1465.3237830812855
21799,,1392.0169665499336,1470.7371810018903
21831,,1388.8533199432893,1473.1700881536046
21863,,1393.0110493901702,1465.8193525519848
21895,,1387.0029425079222,1476.093044318319
21927,,1387.8797815753735,1471.1719900978144
21959,,1384.0459766862834,1475.565300084531
21991,,1386.3635987712667,1474.3820190798212
22023,,1383.9849362003781,1478.2883105905084
22055,,1392.383890595463,1470.0200259924386
22087,,1390.592332230624,1474.4424586402608
22135,,1392.210512015457,1465.4581167296787
22167,,1390.6135430503562,1466.3506320888469
22199,,1388.1897743383743,1473.1479591836735
22231,,1389.6946926699675,1468.9441753308129
22263,,1388.5568584593573,1475.9348508634223
22295,,1390.76920057964,1467.0442462192816
22328,,1388.2074373818525,1472.9804069556817
22359,,1393.0313669846637,1469.820386342155
22391,,1391.6154751841566,1471.7167119565217
22423,,1389.5057596880908,1472.9305941311436
22455,,1386.6392663043478,1473.683643279797
22487,,1389.9442096365174,1465.6102315689982
22535,,1391.571217244294,1466.7405482041588
22567,,1389.1276583175804,1472.002837821519
22599,,1390.7272672382562,1464.9979324196597
22631,,1394.5443183190437,1468.507620510397
22663,,1389.4652351134216,1474.1587066779375
22695,,1391.1868797258978,1470.5046793865474
22727,,1389.9629607750473,1471.6509479531458
22759,,1393.0044009924386,1473.4542325806062
22791,,1386.6381439035918,1475.4216580123173
22823,,1392.1919305293006,1474.8729018234512
22856,,1391.1288988657845,1476.2291389928753
22903,,1389.734906663516,1470.8008694602102
22935,,1390.2174799149338,1472.6344644366623
22967,,1388.7186318525519,1473.150283782152
22999,,1396.0231554160125,1466.6897448015122
23031,,1388.2764945652175,1469.7196594614177
23063,,1393.0416765122873,1473.058114961961
23095,,1386.882000236295,1473.573994686632
23127,,1392.0813445179583,1475.4551684579158
23159,,1397.4044197560681,1470.2698192344046
23191,,1387.9831049149338,1471.5291027653666
23223,,1390.3118797258978,1473.5237592078252
23255,,1392.5104455983576,1466.1902173913043
23303,,1388.1981628071833,1474.3539729501267
23335,,1389.625059073724,1472.935122569738
23367,,1390.7307124291115,1473.943756792658
23399,,1391.7071420132324,1472.1233848569013
23432,,1392.0210597826087,1472.9414925733606
23463,,1391.9347530718337,1474.0277744233788
23495,,1390.3501890359169,1471.1291812583022
23527,,1389.0601075141776,1474.569768143944
23559,,1395.12380751117,1467.234788516068
23591,,1391.1611826559547,1470.405899046009
23623,,1391.9979028827977,1472.9009781427364
23655,,1390.3921313799622,1471.0939500060379
23703,,1391.8225129962193,1472.4198466368796
23735,,1391.3171077504726,1472.6032785895422
23767,,1391.687972589792,1473.5977538944571
23799,,1391.952357041588,1470.9386849414323
23831,,1392.539933837429,1474.678360101437
23863,,1391.2627303875236,1471.862426035503
23895,,1388.9331876181475,1470.7146177997827
23927,,1388.2984404536862,1473.5433522521434
23960,,1388.7668950850662,1471.4248279193334
23991,,1391.2852374763704,1471.9497645211932
24023,,1389.7826086956522,1476.594916072938
24071,,1392.3017449583383,1468.6147507088847
24103,,1391.105180533752,1467.4494328922494
24134,,1389.6831876181475,1473.532574568289
24167,,1394.493328100471,1470.3960007088847
24199,,1387.679702268431,1474.3145755343558
24231,,1391.4781427221171,1473.0997765970294
24263,,1390.8632738657845,1475.0345368916796
24296,,1388.8316398865784,1472.2937749064122
24327,,1392.3471762759925,1471.9985810892404
24359,,1390.2358518431001,1472.183492331844
24391,,1395.4871996135732,1470.5686436672968
24423,,1391.0886401228734,1472.3997403695205
24471,,1393.0851346455743,1466.7720344990548
24503,,1394.1041540876706,1464.98319352552
24535,,1393.3793623958459,1467.3832998582232
24567,,1388.5653355387524,1470.9657951938173
24599,,1390.7869822485206,1466.515122873346
24631,,1387.73452268431,1474.7692609588214
24663,,1388.0134392722118,1471.7803405385823
24695,,1387.4884510869565,1471.1875679265788
24727,,1389.6505856780582,1468.0582171550095
24759,,1391.5393672261805,1469.256970699433
24791,,1394.2722117202268,1473.1731976814394
24823,,1390.5959948015122,1472.440737833595
24871,,1387.961218100189,1473.9592440526505
24903,,1390.4932065217392,1473.511562613211
24935,,1389.2528355387524,1471.336130902065
24967,,1388.90595463138,1469.830092983939
24999,,1393.8869033553876,1469.9742180896028
25032,,1393.5045782136106,1471.600138872117
25063,,1389.1286625708885,1471.913959666707
25095,,1389.9561082230623,1471.9317413355875
25127,,1389.2719754253308,1470.002264219297
25159,,1388.9145203213611,1470.3050658133075
25191,,1387.4492261342155,1472.4958942156745
25239,,1388.6051807655954,1471.330998671658
25271,,1393.0620094191522,1466.2670132325143
25303,,1395.02735176911,1467.0904418714556
25335,,1388.5119624291115,1473.289971017993
25367,,1389.4393608223063,1471.6854848448254
25400,,1393.9346939981097,1470.9749728293684
25431,,1391.1426925803403,1469.4148653544257
25463,,1394.1362240075614,1471.7923861852432
